addr:housenumber,payment:cash,contact:twitter,entrance,addr:street,drink,name:he,level,layer,guest_house,coffee,name:en,reservation,payment:notes,museum,service:bicycle:pump,article,roof:shape,memorial,internet_access:fee,name:de,payment:lightning,survey:date,title,addr:city,comment,lgbtq,tollFree,brand,contact:facebook,accessibility,description,latitude,disused:shop,name:ru,brand:wikipedia,source,addr:housename,common_tags,wikipedia,image,designation,brand:wikidata,wheelchair,checkIn,source:date,directions,name,description:ru,lastEdit,wheelchair:description,addr:postcode,contact:tripadvisor,official_name,last_checked,second_hand,rooms,denomination,changing_table:wheelchair,address,checkOut,note,wheelchair:description:de,disused:tourism,wikidata,email,ref:rce,heritage,surveillance,check_date:opening_hours,takeaway,start_date,historic,check_date,stroller,cuisine,beauty,craft_beer,payment:credit_cards,payment:onchain,addr:country,name:zh,shop,building:architecture,wikimedia_commons,religion,wifi,alt_name,unisex,contact:website,longitude,toilets:wheelchair,name:ko,name:lb,sport,contact:instagram,name:es,brewery,landuse,highchair,ref:bag,hours,drink:club-mate,stars,contact:phone,changing_table,toilets,url,name:da,changing_table:location,internet_access,alt,name:uk,atm,fax,name:nl,smoking,heritage:operator,drive_through,toilets:access,opening_hours,name:ml,currency:XBT,operator,type,payment:coins,air_conditioning,delivery,bicycle_rental,landmark,building:levels,phone,contact:email,amenity,access,int_name,old_name,price,website,meal,Micheline,category,Service,room_facilities,drink type,music type,Ambiental,price range,private_bath,air_conditioning.1,bath,balcony,view,kitchen,tv,bed_number,size,indoor/outdoor seating,dietary
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,artis zoo,,,,,,,,an entry ticket for artis also provide admission to the planetarium the aquarium and the zoological museum artis be also a botanical garden with plant and tree gather from all over the world just like the animal specie dont miss the httpwwwartisnlnltedoenartisdagagendaactiviteitenzoomeravonden artis zoomeravonden ticket youth 3 to 9 year €1550 normal 10 to 64 year €1895 senior 65 €1750,52.366258,,,,,,x,,,,,,,,,,,,,,,,,,,,,plantage kerklaan 3840,,,,,,,,,,,,,,,,,,,,,,,confectionery,,,,,,,,4.915996,,,,,,,,,,,,,,,,,httpwwwartisnlenartisroyalzoo,,,,,,,,,,,,,,,,,see,,,,,,,31 20 523 34 00,,,,,,youth ticket 3 to 9 year €1550 normal ticket 10 to 64 year €1895 senior ticket 65 €1750,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,hortus botanicus,,,,,,,,the amsterdam botanical garden hortus a it be call by local be formerly the botanic garden of the university of amsterdam it be one of the old botanical garden in the world nowadays it be an independent organisation the collection of the garden consists of more than 6000 specie the garden regurlary hold extra exhibition and music performance,52.366727,,,,,,x x x,,,,,,,,tram mr visserplein,hortus café,,20160612,,,,,,,,,,plantage middenlaan 2,,,,,,,,,,,,,,,,coffeeshop,,,,,,,,,,,,,,,4.907917,,,,,,,,,,,10am5pm,,,,,,httpwwwdehortusnlindexasp,,,,,,,,,,,,,,,,,see,,,,,,,31 20 625 90 21,,cafe,,,,€850 adult €450 senior and child,,,no,,,,,,,,,,,,,,,,,,
10,,,,plantage parklaan,,,,,,,,,,,,amsterdamplantage,,,no,,,,wertheimpark,amsterdam,,,,,,,a small park with a world war ii memorial locate at one of the nice canal in amsterdam,52.367768,,,,,,x wlan 431 yes 64 no 20 x x x,,,,,,,,opposite the hortus botanicus,cafe smit voogt,,,,1018st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.90892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mosu 10002400,,,,see,,,,,,,,,pub,,,,,httpswwwcafesmitenvoogtnl,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,hermitage amsterdam,,,,,,,,hermitage amsterdam be a branch of the hermitage museum of saint petersburg on the amstel river in amsterdam this museum host exhibition with painting and other cultural artifact from the vault of it russian parent,52.365459,,,,,,x x x,,,,,,,,metro waterlooplein,neva,,,,,,,,,,,,nieuwe herengracht 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.903303,,,,,,,,,,,,,,,,,httpwwwhermitagenl,,,,,,,,,,,,,,,,,see,,,,,,,31 20 5308751,,restaurant,,,,,httpnevanl,,no,,,,,,,,,,,,,,,,,,
,,,,kattenburgerplein,,,,,,,,,,,,amsterdamplantage,,,,,,,scheepvaartmuseum,amsterdam,,,,,,,het scheepvaartmuseum reopen in late 2011 follow major renovation stimulate interactive exhibition allow visitor to explore 500 year of maritime history the building call the arsenal be impressive the central square the indoor courtyard can be visit for free and take your breath away also the museum shop the restaurant and the library be open to the public free of charge,52.371686,,,,,het scheepvaartmuseum,x x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1,,,,,,,,,restaurant stalpaert,,,,1018kk,,,,,,,,kattenburgerplein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.914815,,,,,,,,,,,09001700 daily,,,,,,httpwwwhetscheepvaartmuseumnl,,,,,,,,,,,,,,,,,see,,,,,,,31 20 5232222,,restaurant,,,,€15 adult €750 child student and senior price 2014,,,no,,,,,,,,,,,,,,,,,,
61,,,,plantage kerklaan,,,,,,,dutch resistance museum,,,,,amsterdamplantage,,,,,,,verzetsmuseum,amsterdam,,,,,,,awardwinning museum show what amsterdam and holland be like during nazi occupation,52.367785,,музей сопротивления,,httpwwwverzetsmuseumorg,,x yes 82 no 18 eur 24 2 adult camper 2 first hour and restaurant free €2hour €8day €5extra night 1 x x x yes 2234 limited 983 no 881,nlverzetsmuseum amsterdam,,dutch resistance museum,,yes,,,,verzetsmuseum,,,,,,,,,,,,plantage kerklaan 61d,,,,,q828307,,,,,,,,,,,,,,,,nl,,,,categoryverzetsmuseum amsterdam,,,verzetsmuseum amsterdam,,,4.912729,,,,,,,,,,,,,,,,,httpwwwverzetsmuseumorgmuseumenmuseum,,,,dutch resistance museum,,,,,,,,,mofr 10001700 sasu 11001700,,,,see,,,,,,,31 20 620 2535,,museum,,dutch resistance museum,,,httpswwwverzetsmuseumorg,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,de gooyer,,,,,,,,it the only windmill 1814 restore in the centre of amsterdam and the closest one thats open to visitor de gooyer at funenkade bus 22 tram 7 open wednesday to sunday from 3pm to 7pm,52.366805,,,,,,x x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1,,,,,,,,,café struis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.926172,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,bar,,,,,,,no,,,,,,,,,,,,,,,,,outdoor,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,de bamboeseur,,,,,,,,fabulous little bar in the traditional brown cafe style in a fairly residential district near artis zoo all the food be homemade daily you really cant go wrong with any part of the menu no reservation necessary but seat be limited to a small bar and 8 table of vary size upstairs great place to spend an even open for lunch and dinner,,,,,,,,,,,,,,,,,,,,,,,,,,,,plantage parklaan 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daily 11am1am,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 625 47 21,,,,,,,,dinner,no,,,,,,intimate,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,koffiehuis van den volksbond,,,,,,,,former coffeehouse for harbour labourer now a small atmospheric restaurant in the east of the city centre mainly visit by local different menu every even range from euro 10 to euro 15 for a main course not possible to make reservation and you may have to share a table with other guest,,,,,,,,,,,,,,,,,,,,,,,,,,,,kadijksplein 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,,,,,,,dinner,no,,,,,,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,cafe kadijk,,,,,,,,cafe kadijk be a small indonesian restaurant that offer good food at a decent price the restaurant have a coffee shop vibe and be locate in a trendy area just outside amsterdam city center it be a bit of a walk away from the more touristy area of the city patio din and indoor din be both available,,,,,,,,,,,,,,,,,,20150827,,,,,,,,,,kadijksplein 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpcafekadijknl,,,,,,,,,,,,,,,,,eat,,,,,,,,,,,,,€€,,lunch,no,,,,,,casual,cheap,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,brouwerij t ij,,,,,,,,it label with an ostrich egg be a visual pun a ij and ei the word for egg sound the same in dutch east of the centre close to artis zoo in a former bath house beside a windmill a small scale brewery where delicious beer in several variety and strength be brew and sell at a bar on the premise the beer be available at some specialist beer shop and of high quality and in some case alcohol content internationally renowned,,,,,,,,,,,,,,,,,,,,,,,,,,,,funenkade 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wsu 15002000,,,,,,httpwwwbrouwerijhetijnllangen,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 622 83 25,,,,,,,,,no,,,,beer,craft,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,eden lancaster hotel,,,,,,,,recently renovate quaint 3star hotel with 91 room and bag of character friendly and helpful englishspeaking staff quiet area and very good value for money,,,,,,,,,,,,,,,opposite artis zoo,,,,,,,,,,,,,plantage middenlaan 48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpwwwlancasteramsterdamhotelcom,,,,,,,,,,,,,,,,,sleep,,,,,,,31 20 535 6888,,hotel,,,,€69,,,no,,friendly staff,91 room recently renovate 3star hotel friendly and helpful englishspeaking staff quiet area very good value for money,,,,medium,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,intercontinental amstel hotel,,,,,,,,historic 5star hotel locate on bank of amstel river near financial shopping and theater district vote the netherlands best in 2008 by condé nast traveller 19thcentury palace 79 guestroom and suite indoor swim pool spa facility include a turkish bath,,,,,,,,,,,,,,,,,,,,,,,,,,,,professor tulpplein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpwwwamsterdamintercontinentalcom,,,,,,,,,,,,,,,,,sleep,,,,,,,31 20 622 60 60,,hotel,,,,€495,,,no,,clean,private bath air conditioning indoor swim pool spa facility include a turkish bath view number bed not specify size not specify,,,,expensive,,,yes,,river view,,,,,,
26,,,,paulus potterstraat,,,,,,,,,,,,amsterdamzuid,,,,,,,coster diamond,,,,,,,,this stately building be one of amsterdam two diamond factory guide tour be give showcasing the complicate diamond production process it look like just an ordinary jewelry shop and of course it be but there be a lot more to it if you want to purchase diamond ask for the tax refund form so you can get up to 12 of the ask price back at the airport,52.35956,,,,,,x x x,,,,,,,,tram 2 or 5 to hobbemastraat,coster diamond,,,,,,,,,,,,paulus potterstraat 28,,,,,,,,,,,,,,,,,,,,,,,jewelry,,,,,,,,4.88295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,31 20 3055555,,,,,,free,httpswwwcosterdiamondscom,,no,,,,,,,,,,,,,,,,,,
8,,,,paulus potterstraat,,,,,,,diamond museum amsterdam,,,,,amsterdamzuid,,,,diamantenmuseum amsterdam,,,diamant museum,amsterdam,,,,,,,this brand new exhibition about the history of diamond trade in amsterdam,52.35942,,,,,,x yes 82 no 18 eur 24 2 adult camper 2 first hour and restaurant free €2hour €8day €5extra night 1 x x x yes 2234 limited 983 no 881,nldiamantmuseum amsterdam,,,,yes,,,tram 2 or 5 to hobbemastraat,diamant museum amsterdam,,,,1071cz,,,,,,,,paulus potterstraat 28,,,,,q1208561,infodiamantmuseumamsterdamnl,,,,,,,,,,,,,,,,,,,categorydiamant museum in amsterdam,,,,,,4.8825,,,,,,,,,,,09001700,,,,,,,,,,,,,,diamant museum amsterdam,,,,,mosu 09001700,,,,see,,,,,,,31 20 305 5300,,museum,,,,€850,httpsdiamondsamsterdamcom,,no,,,,,,,,,,,,,,,,,,
78,,,,stadhouderskade,,,,,,,heineken experience,,,,,amsterdamzuid,,,,,,,heineken experience,amsterdam,,,,,,,do not expect a beer museum but rather to be flood with heineken advertisement,52.3578,,,,bag,,x x x yes 2234 limited 983 no 881,nlheineken experience,,,,yes,,20140324,tram 16 or 24 to stadhouderskade,heineken experience,,,,1072ae,,,,,,,,stadhouderskade 78,,,,,q2087161,,,,,,,,,,,,,,,,nl,海尼根體驗館,,,categoryheineken experience,,,,,,4.8916,yes,,,,,,,,,,msu 11001900 last entry 1730,,,,,,httpwwwheinekenexperiencecom,,,,former heineken brewery,,,,,,,,,moth 10301930 frsu 10302100,,,,see,,,,,,,,,museum,,,,,httpsheinekencomheinekenexperience,,no,,,,,,,,,,,,,,,,,,
,,,main,,,,,,,,,,,,,amsterdamzuid,,,,,,,rijksmuseum,,,,,,,,the large and most prestigious museum for art and history in the netherlands work by vermeer rembrandt and other dutch master it garden have a curious collection of architecture and have free entrance during museum opening time recommend to get there early to avoid long queue and crowd then head first for the second floor to see the rembrandt classic and others such a avercamps winter landscape with skater,52.36,,,,,,shop 4 main 2 yes 2,,,,,,,,tram 2 or 5 to hobbemastraat,,,20160730,,,,,,,,,,jan luijkenstraat 1,,entrance to the museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8853,,,,,,,,,,,09001700 daily cafe museum store and cloak room to 1800,,,,,,httpwwwrijksmuseumnlen,,,,,,,,,,,,,,,,,see,,,,,,,31 20 6747047,,,,,,€1750 for adult under 18 free no discount for student,,,no,,,,,,,,,,,,,,,,,,
10,,,,museumplein,,,,,,,stedelijk museum amsterdam,,,,,amsterdamzuid,,,,stedelijk museum,,,stedelijk museum,amsterdam,,,,,,,the stedelijk museum be the municipal museum of modern art it have a long history a it first open in 1874 and have be at it current location since 1895 it be reopen in 2012 after a renovation that take four year the newly construct building be now locally refer to a the bath tub due it unique shape the bath tub will host newly acquire film and video exposition while the highlight remain in the old part of the building,52.3581,,,,,,x yes 82 no 18 eur 24 2 adult camper 2 first hour and restaurant free €2hour €8day €5extra night 1 x x x x yes 2234 limited 983 no 881,nlstedelijk museum amsterdam,,picture gallery of modern art,,yes,,,tram 2 or 5 to van baerlestraat,stedelijk museum amsterdam,,,,1071dj,,,,,,,,paulus potterstraat 13,,,,,q42175133,infostedelijknl,,,,,,1874.0,,,,,,,,,,阿姆斯特丹市立博物館,,,,,,,,,4.8797,yes,암스테르담 시립 미술관,,,,museo stedelijk,,,,363100012077791.0,tuw fsu 10001600 th 10002200,,,,,,httpwwwstedelijknl,,,,,музей стеделек,,31 20 675 2716,stedelijk museum,,,,,mosu 10001800,,,,see,,,,,,,31 20 573 2911,,yes,,stedelijk museum amsterdam,,€15,httpswwwstedelijknl,,no,,,,,,,,,,,,,,,,,,
,,,,paulus potterstraat,,,1.0,,,,,,,,,amsterdamzuid,,,,,,,van gogh museum,amsterdam,,,,,,,this museum be dedicate to vincent van gogh a late 19th century postimpressionist dutch painter the museum be extremely popular so expect to wait in line to get in best to get there early be a good cafe inside to keep you go in the museum be many but not all of van gogh work the museum contains some famous painting like sunflower and potato eater but lack others such a starry night also there be select work of monet exhibit there the audio tour at €5 in the language of your choice will give you a much well understand of van gogh life and his painting,52.3582,,,,,van gogh museum,x x,,,,,,,,tram 2 or 5 to van baerlestraat,le tambourin,,20160727,,1071cx,,,,,,,,paulus potterstraat 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8811,,,,,,,,,,,sath 10001800 f 10002200,,,,,,httpwwwvangoghmuseumnl,,,,,,,,,,,,,,,,,see,,,,,,,31 20 570 52 00,,restaurant,,,,€17 for adult under 18 free no discount for student,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,museumplein,,,,,,,,not exactly a park but a large grass open space around it edge be the rijksmuseum the van gogh museum the stedelijk museum and the concertgebouw on a sunny summer day many local chill at the grass lawn on top of the albert heijn supermarket,52.357216,,,,bag,,x,,,,,,,20231211,,,,,,,,,,,,,,willem sandbergplein,,tag be on the multipolygon relation of the museum please edit there,,,q42297000,,,,,,,1973.0,,,,,,,,,,,,,,,,,,,4.881634,,,,,,,,,,363100012211564.0,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,yes,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,sarphatipark,,,,,,,,situate in de pijp this be a place where people sunbathe and have picnic in the summer,52.354,,,,,,yes 2234 limited 983 no 881,,,,,,,,,,,,,,,,,,,,,,,sarphati hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,hotel,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,vondelpark,,,,,,,,the only large park that be close to the binnenstad and definitely the most popular one especially in the summer it be lively and crowd many local sit on the grass and enjoy a cold beer or wine it a lovely place to just hang out sit in the sun and meet the local open air theater be run in the summer on friday evening saturday and sunday,52.358,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sport,,,,,,,,4.868,,,,,,,,,,,,,,,,,httpwwwhetvondelparknet,,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
104a,,,,amsterdamseweg,,,,,,,,,,,,amsterdamzuid,,,,,,,de jonge dikkert,amstelveen,,,,,,,officially in amstelveen corner of molenweg and amsterdamseweg be now a restaurant,52.308196,,,,,,x x x no 149 outside 100 isolated 7 separate 7 dedicate 3 yes 1 x,,,,,,,,,de jonge dikkert,,,,1182hg,,,,,,,,amsterdamseweg 104a,,,,,,,,,,,,,,,,french,,,,,nl,,,,,,,,,,4.847315,,,,,,,,,,,,,,,,,httpwwwjongedikkertnl,,,,,,,,,no,,,,,,,,see,,,,,,,31 20 643 3333,,restaurant,,,,,httpswwwjongedikkertnl,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,riekermolen 1636,,,,,,,,on the bank of the amstel river at kalfjeslaan,52.324044,,,,,,x x x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.893707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
22,,,,europaplein,,,,,,,,,,,,amsterdamzuid,,,,,,,strand zuid,,,,,,,,with bar and restaurant,52.341308,,,,,,x x,,,,,,,,tram europaplein or metro rai,strandzuid,,,,1078gz,,,,,,,,europaplein 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.886449,,,,,,,,,,,,,,,,,httpwwwstrandzuidnl,,,,,,,,,,,,,,,,,see,,,,,,,31 20 639 2589,,bar,,,,,,,no,,,,,,,,,,,,,,,,,,
182,,,,albert cuypstraat,,,,,,,,,,,,amsterdamzuid,,,,,,,albert cuyp market,amsterdam,,,,,,,large street market in amsterdam and the bestknown street market in the country it be iconic for the de pijp neighborhood and it work class inhabitant there be something for everyone here whether youre look for delicious dutch treat clothing or secondhand camera there also a wide array of store that cater to the city surinamese antillean turkish and moroccan inhabitant give the market and neighborhood a strong multicultural feel can get very crowd so watch out for pickpocket,52.355954,restaurant,,,bag,,x yes 2234 limited 983 no 881,,,,,,,20140324,,,,,,1073bl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacant,,,,,,,,4.895205,no,,,,,,,,,,msa 09001700,,,,,,httpalbertcuypmarktamsterdam,,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,restaurant bazar amsterdam,,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,pieter cornelisz hooftstraat,,,,,hermès,,,probably the wealthy street of the country where dutch celebrity go for a new pair of designer shoe well bring a fill wallet if youre planning to buy something here,52.359979,,,,,,x x x,,,,q843887,,,,,hermès,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,4.879626,,,,,,,,,,,,,,,,,,,,,pc hooftstraat,,,,,,,,,,,,,buy,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
69,,,,albert cuypstraat,,,,,,,,,,,,amsterdamzuid,,,,,,,albina,amsterdam,,,,,,,it cheap and very good if you arrive around dinnertime you probably have to wait for a table the surroundings be depress but the food be so good you will come back anyway,52.354969,,,,,,x x x yes 2234 limited 983 no 881,,,,,yes,,,,albina,,,,1072cn,,,,,,,,albert cuypstraat 69,,surinaamschinees afhaalcentrum,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,4.889637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,restaurant,,,,€6,,dinner,no,,,,,,casual,cheap,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,tijns exotische broodjes,,,,,,,,tasty great value surinamese takeout locate a short walk from the zuidas area hotel a few table be also available to eat in,,,,,,,,,,,,,,,gelderlandplein,,,,,,,,,,,,,willem van weldammelaan 55 1082 dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 404 2175,,,,,,,,dinner,no,,,,,,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,dosa,,,,,,,,they specialise in traditional southern indian cuisine especially the eponymous dosa a rice and lentil pancake with a variety of filling the food be outstanding and well worth hunt out the dosas be exceptional and a treat worthy of a visit by themselves,52.362458,,,,,,x x yes 217 no 4 x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1 x yes 2234 limited 983 no 881,,,,,,,,vondelpark,dosa,,,,,,,,,,,,overtoom 146,,,,,,,,,,,,,,,,indian,,,,,,,,,,,,,,,4.873326,,,,,,,,,,,,,,,,,httpwwwdosaindianrestaurantnl,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 6164 838,,restaurant,,,,price na,httpswwwdosaamsterdamnl,lunch,no,,,,,,casual,cheap,,,,,,,,,,indoor,vegan and vegetarian
52,,,,ferdinand bolstraat,,,,,,,,,,,,amsterdamzuid,,,,,,,sari citra,amsterdam,,,,,,,locate just off the far end of the de pijp neighborhood famous the albert cuyp market sari citra be one of the most delicious and most affordable indonesian restaurant in town be sure to try several of the selection a the friendly staff build a plate for you dont show up right at 5pm unless you feel like wait in line behind a lot of hungry local just get off work open during the week from 2pm9pm and from 3pm9pm on weekend,52.355769,,,,,,x x x x yes 2234 limited 983 no 881,,,,,,,,de pijp,sari citra,,,,1072ll,,,,,,,,ferdinand bolstraat 52,,indonesian restaurant,,,,,,,,,,,,,,asian,,,,,,,,,,,,,,,4.890364,,,,,,,,,,,,,,,,,httpwwwsaricitranlen,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 675 41 02,,restaurant,,,,,httpswwwsaricitranl,dinner,no,,,,,,casual,,,,,,,,,,,,
55,,,,amsteldijk,,,,,,,,,,,,amsterdamzuid,,,,,,,ctaste,amsterdam,,,,,,,din in the dark all waiter be blind and serve you dinner in a completely dark restaurant a very weird but actually quite fun experience,52.354182,,,,,,x x x x x x yes 2234 limited 983 no 881,,,,,yes,,,,ctaste,,20151018,,1074hx,,,,,,,,amsteldijk 55 1074 hx amsterdam,,,,,,servicectastenl,,,,,,,,,,regional,,,,,,,,,,,,,,,4.906317,no,,,,,,,,,,,,,,,,httpwwwctastenl,,,,,,,,,,,,,wesa 1630 su 1100,,,,eat,,,,,,,31 20 675 2831,,restaurant,,,,,httpsctastenl,dinner,no,,,,,,intimate,,,,,,,,,,,,
27,,,,eerste jacob van campenstraat,,,,,,,,,,,,amsterdamzuid,,,,,,,frnzy,amsterdam,,,,,,,small restaurant with indoor and street seat serf good noodle salad and sandwich with a vietnamese influence,52.357586,,,,bag,,x x x x yes 2234 limited 983 no 881,,,,,,,20140324,,local coffee,,20160801,,1072bc,,,,,,,,eerste jacob van campenstraat 27 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,local all day brunch,,,4.889041,,,,,,,,,,,,,,,,,httpwwwfrnzyamsterdamcom,,,,,,,,,,,,,,,,,eat,,,,,,,31 6 506 332 21,,cafe,,,,,httpswwwlocalscoffeenl,lunch,no,,,,,,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,occii,,,,,,,,a rock venue for cut edge music punk noise riot grrrl etc,,,,,,,,,,,,,,,tram amstelveenseweg,,,,,,,,,,,,,amstelveenseweg 134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,no,,,,beer,rock,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,club medium,,,,,,,,completely organic menu fair selection good price lovely staff free fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,no,,,,none,none,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,katsu,,,,,,,,just around the corner from medium good price nice atmosphere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,no,,,,,,casual,,,,,,,,,,,,
5,,,,vondelpark,,,,1.0,,,,,,,,amsterdamzuid,,,,,,,t blauwe theehuis,amsterdam,,,,,,,basic bar and beer garden,52.358864,,,,bag,,x yes 217 no 4 x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1 no 149 outside 100 isolated 7 separate 7 dedicate 3 yes 1 yes 2234 limited 983 no 881,nlblauwe theehuis,,,,,,20140324,,blauwe theehuis,,20160731,you can eat outside but no wheelchair accessible toilet,1071aa,,,,,,,,vondelpark 5,,,,,q2357041,,,,,,,,,,,,,,,,,,,,categoryblauwe theehuis,,,,,,4.872586,,,,,,,,,,,,,,,,,httpwwwblauwetheehuisnl,,,,,,,,,outside,,,,,,,,drink,,,,,,,,,cafe,,,,,,,no,,,,beer,ambient,casual,,,,,,,,,,,indoor and outdoor,vegetarian
183,,,,pieter cornelisz hooftstraat,,,,,,,,,,,,amsterdamzuid,,,,,,,de roos,,,,,,,,quite tea house with small garden,52.35874,,,,,,x x x x x,,,,,,,,on the edge of vondelpark,de roos,,20160731,,1071 bw,,,,,,,,pieter cornelisz hooftstraat 183,,,,,,,,,,,,,,,,breakfast coffeeshop sandwich tea,,,,,,,,,,,,,,,4.875451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sasu 09001730 mofr 08301800,,,,drink,,,,,,,,,cafe,,,,,httproosnl,,no,,,,tea,ambient,intimate,,,,,,,,,,,,vegan and vegetarian
