addr:housenumber,payment:cash,contact:twitter,entrance,addr:street,drink,name:he,level,layer,guest_house,coffee,name:en,reservation,payment:notes,museum,service:bicycle:pump,article,roof:shape,memorial,internet_access:fee,name:de,payment:lightning,survey:date,title,addr:city,comment,lgbtq,tollFree,brand,contact:facebook,accessibility,description,latitude,disused:shop,name:ru,brand:wikipedia,source,addr:housename,common_tags,wikipedia,image,designation,brand:wikidata,wheelchair,checkIn,source:date,directions,name,description:ru,lastEdit,wheelchair:description,addr:postcode,diet:vegan,contact:tripadvisor,official_name,last_checked,second_hand,rooms,denomination,changing_table:wheelchair,address,checkOut,note,wheelchair:description:de,disused:tourism,wikidata,email,ref:rce,heritage,surveillance,check_date:opening_hours,takeaway,start_date,historic,indoor_seating,check_date,stroller,cuisine,beauty,craft_beer,payment:credit_cards,payment:onchain,addr:country,name:zh,shop,building:architecture,wikimedia_commons,religion,wifi,alt_name,unisex,contact:website,longitude,toilets:wheelchair,diet:vegetarian,name:ko,fee,name:lb,sport,contact:instagram,name:es,brewery,landuse,highchair,ref:bag,hours,drink:club-mate,stars,contact:phone,changing_table,toilets,url,name:da,changing_table:location,internet_access,alt,building,name:uk,outdoor_seating,atm,fax,name:nl,smoking,diet:gluten_free,heritage:operator,drive_through,toilets:access,opening_hours,name:ml,currency:XBT,operator,type,payment:coins,air_conditioning,delivery,bicycle_rental,landmark,building:levels,phone,contact:email,amenity,access,int_name,old_name,price,tourism,website,meal,Micheline,category,Service,room_facilities,accommodation_type,drink type,music type
,,,,,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Torture Museum,,,,,,,,"You'd think one museum about torture would be enough, but no, not in Amsterdam. However, this was the first torture museum in the city centre, and is at least somewhat more authentic than the copycat. The museum depicts the history of different torturous techniques used over the centuries. The lighting is bad, the corridors are small and the price an absolute rip-off. You can walk through it in 15-30 minutes.",52.36732,,,,,,"nails: 36, tanning: 19, waxing: 8, skin_care: 4, spa: 3, pedicure: 1, *: 1, eyelash;nails: 1, hair_removal;skin_care: 1, cosmetics: 1, X, X",,,,,,,,"tram 1, 2 or 5 to Koningsplein",Amsterdam Nail Art Studio,,,,,,,,,,,,,Singel 449,,,,,,,,,,,,,,,,,,nails,,,,,,beauty,,,,,,,,4.890555,,,,,,,,,,,,,10:00-23:00,,,,,,http://www.torturemuseum.com/,,,,,,,,,,,,,,,,,,,,do,,,,,,,+31 20 320-6642,,,,,,€7,,,,,Museum,,,,,
12,,,,Spui,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Spui,Amsterdam,,,,,,,"Every Friday and Sunday a market is held on the Spui. Friday has books on sale, while Sundays are all about art and antiques.",52.36881,,,,,,", , , , X, X, , X, X, yes: 2234, limited: 983, no: 881",,,,,yes,,,"tram 1, 2 or 5 to Spui",American Book Center,,,,1012XA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,books,,,,,,,,4.88971,,,,,,,,,,,,,,,,,,,http://www.deboekenmarktophetspui.nl/index.php/en/,,,,,,,,,,,,,,,,Mo 12:00-20:00; Tu-We 10:00-20:00; Th 10:00-21:00; Fr-Sa 10:00-20:00; Su 11:00-18:30,,,,buy,,,,,,,+31 20 625 5537,,,,,,,,https://www.abc.nl/,,,,,,,,
1,,,,Waterlooplein,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Waterloopleinmarkt,Amsterdam,,,,,,,"A well-known but fairly overrated market near the city hall. Partly flea market, partly alternative and second hand clothing and accessories. More oriented towards tourists than to locals.",52.36865,,,,BAG,,", , , , X, X, , , X, yes: 2234, limited: 983, no: 881",,,,,no,,2014-03-24,"tram 9 or 14, metro 51, 53 or 54 to Waterlooplein",Episode,,,,1011NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,second_hand,,,,,,,,4.90119,,,,,,,,,,,,,M-Sa until about 17:00,,,,,,,,,,,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,,,,https://www.episode.eu/,,,,,,,,
12,,,,Spui,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,The American Book Center,Amsterdam,,,,,,,"Excellent shop for literature and books in the English language, particularly on American culture.",52.36904,,,,,,", , , , X, X, , X, X, yes: 2234, limited: 983, no: 881",,,,,yes,,,"tram 1, 2 or 5 to Spui",American Book Center,,,,1012XA,,,,,,,,,Spui 12,,,,,,,,,,,,,,,,,,,,,,,,books,,,,,,,,4.88990,,,,,,,,,,,,,"M 12:00-20:00, Tu-W, F-Sa 10:00-20:00, Th 10:00-21:00, Su 11:00-18:30",,,,,,http://www.abc.nl/,,,,,,,,,,,,,,,,Mo 12:00-20:00; Tu-We 10:00-20:00; Th 10:00-21:00; Fr-Sa 10:00-20:00; Su 11:00-18:30,,,,buy,,,,,,,+31 20 625 5537,,,,,,,,https://www.abc.nl/,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Athenaeum Boekhandel,,,,,,,,"One of the most renowned book stores of Amsterdam because of its wide array of fiction and more academic titles. It is very popular among local students; however, their study books are also interesting reading material for non-graduates. They have a particular large selection of books in the humanities, including history, media, language, culture and international relations.",52.36896,,,,,,"X, X, X, X, yes: 2234, limited: 983, no: 881",,,,,no,,,"tram 1, 2 or 5 to Spui",Athenaeum Boekhandel,,,,,,,,,,,,,Spui 14-16,,,,,,,,,,,,,,,2023-04-10,,,,,,,,,books,,,,,,,,4.88906,,,,,,,,,,,,,"M 11:00-18:00, Tu-W, Sa 09:30-18:00, Th 09:30-21:00, F 9:30-18:30, Su 12:00-17:30",,,,,,https://www.athenaeum.nl/winkels/athenaeum/,,,,,,,,,,,,,,,,,,,,buy,,,,,,,+31 20 514-1460,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,The Book Exchange,,,,,,,,"A second-hand bookstore specialising in English books, and has a large selection, with an especially good selection of travel writing, detectives, and SF/fantasy.",52.37013,,,,,,"X, X, only: 49, yes: 39, no: 13, X, yes: 2234, limited: 983, no: 881",,,,,no,,,"metro 51, 53 or 54 to Nieuwmarkt, tram 4, 9, 16 or 24 to Dam, walk along the Damstraat and turn right at the third canal before crossing the bridge",The Book Exchange,,,,,,,,,yes,,,,Kloveniersburgwal 58,,,,,,,,,,,,,,,2023-04-16,,,,,,,,,books,,,,,,,,4.89732,,,,,,,,,,,,,"M-Sa 10:00-16:00, Su 11:30-16:00",,,,,,http://www.bookexchange.nl,,,,,,,,,,,,,,,,,,,,buy,,,,,,,+31 20 626-6266,,,,,,,,,,,,,,,,
152,,,,Kalverstraat,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Waterstones,Amsterdam,,,,Waterstones,,,"Another good tip for English literature. Prices on the high side, but there's a good selection of fiction and children's books. They also have magazines, newspapers and board games.",52.36881,,,en:Waterstones,BAG,,", , , , X, , , , X, X, , , yes: 2234, limited: 983, no: 881",,,,Q151779,limited,,2014-02-11,"tram 4, 9, 14, 16 or 24 to Spui",Waterstones,,,,1012XE,,,,,,,,,Kalverstraat 152,,,,,,,,,,,,,,,,,,,,,,,,books,,,,,,,https://www.waterstones.com/bookshops/amsterdam,4.89098,,,,,,,,,,,,,"M-Sa 09:00-19:00, Su 10:30-18:00",,,,,,http://www.waterstones.com/waterstonesweb/navigate.do?pPageID=200010,,,,,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,,Price Range: High,,,,,,,,,,
35,,,,Nieuwendijk,,,,,,,,,no,,,Amsterdam/Binnenstad,,,,,,,Gebr. Niemeijer,Amsterdam,,,,,,,"French-style bakery with pastries, croissants, breads, sandwiches all baked fresh on premises. Open for breakfast and lunch, eat-in or takeaway. Bring the kids and eat in the small playroom upstairs.",52.378173,,,,BAG,,", , , , yes: 10, no: 9, , , yes: 3, X, , , X, , , X",,,,,,,2014-02-11,,Gebroeders Niemeijer,,,,1012MA,,,,,,,,no,Nieuwendijk 35,,,,,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,4.895704,,,,,,,,,,,yes,,"Tu-Fr 08:15-18:30, Sa 08:30-17:00, Su 09:00-17:00",,,,yes,,http://www.gebroedersniemeijer.nl,,female_toilet,,,,,,,,,,,,,,,,,,eat,no,,,,,,+31 20 707-6752,,,,,,€6-11,,https://www.gebroedersniemeijer.nl,Brunch,No,,,,,,
183,,,,Nieuwendijk,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Van der Linde,Amsterdam,,,,,,,Known for its whipped cream,52.374908,,,,BAG,,", , , , X, X, X, , , , yes: 72, no: 22, unisex: 2, yes: 2234, limited: 983, no: 881",,,,,no,,2014-02-11,tram Dam,Banketbakkerij Van der Linde,,,,1012MG,,,,,,,,,Nieuwendijk 183,,,,,,,,,,,,,,,,no,,,,,,,,bakery,,,,,,,,4.89424,,,,,,,,,,,,,"M 13:00-17:00, Tu-Th 11:00-17:45, F 09:00-17:45, Sa 09:00-17:00, Su 12:00-17:00",,,,,no,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 624-8213,,,,,,"A small ice cream costs €1, a big one €2",,,Dessert,No,,,,,,
2,,,,Nieuwendijk,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Zomerijs/Winterkost,Amsterdam,,,,,,,"Zomerijs/Winterkost means ""summer ice cream and winter food"". They have all the flavors you can think of and can even make a flavor on demand, but you have to tell the owner one or two days in advance. All the ice cream is homemade with natural ingredients for a reasonable price. In the winter typical Dutch winter food is served, like mashed potatoes with cabbage and smoked sausage.",52.37884,,,,BAG,,", , , , X, X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, , , X, yes: 2234, limited: 983, no: 881",,,,,no,,2014-02-11,,Joselito Tapas,,,,1012MK,,,,,,,,,Nieuwendijk 4,,,,,,,,,,,,,,,,,spanish,,,,,,,,,,,,,,,4.89461,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,eat,,,,,,,,,restaurant,,,,Price: Empty,,https://joselito.nl/,Dinner,3 star,,,,,,
60,,,,Zeedijk,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Bird,Amsterdam,,,,,,,"Very crowded little snack bar with Thai food. Not to be confused with the restaurant of the same owner, on the other side of the street. Try the chicken in oyster sauce.",52.37477,,,,BAG,,", , , , X, X, , , yes: 2234, limited: 983, no: 881",,,,,no,,2014-02-11,Metro Nieuwmarkt,Bonne,,,,1012BA,,,,,,,,,Zeedijk 72,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,4.90080,,,,,,,,,,,,,13:00-22:00 daily,,,,,,http://www.thai-bird.nl,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 620-1442,,,,,,€12-17,,,Lunch,No,,,,,,
60,,,,Zeedijk,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Kam-Yin,Amsterdam,,,,,,,"Kam-Yin is a remarkably popular Chinese-Surinamese restaurant because of its low prices and super-fast service. The food is absolutely delicious and some menus go for as low as €6. Service is nearly instant. But don't expect a romantic setting! Coke is handed out in cans, it's very noisy and the lighting is unflattering. The area near the window gives a bit of a quieter atmosphere than the back, so come early for a better seat. However, don't judge this place for something it doesn't try to be: for a cheap and fast joint, it's unmatched. Try the Sichuan Peking Duck if you're into Chinese (and into spicy food) or the ''nasi moksi meti'' (chicken, pork and rice) for Surinamese. Wash it down with a Fernandes (Surinamese soft drink).",52.37477,,,,BAG,,", , , , X, X, , , yes: 2234, limited: 983, no: 881",,,,,no,,2014-02-11,Metro Centraal Station,Bonne,,,,1012BA,,,,,,,,,Warmoesstraat 6-8,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,4.90080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 625-3115,,,,,,€7-12,,,Dinner,3 start,,,,,,
115-117,,,,Zeedijk,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,New King,Amsterdam,,,,,,,"Slowly becoming an institution, this hugely popular Mandarin Chinese restaurant seems to have found a perfect balance between food, price and ambiance. The food is authentically Chinese, delicious, fresh and quickly served, and all of that for a bargain. Service is fast and rushed, but it doesn't feel like a snack bar. It has a stylish interior, and it's still one of those places you could bring a date to. The biggest problem is that ''everyone'' seems to know this place, so it's somewhat crowded and noisy, and you'll probably have to wait outside for a seat to become available. When you get in, order the oysters. They're a hit.",52.37362,,,,,,", , , , , X, X, X, , yes: 2234, limited: 983, no: 881",,,,,no,,,Metro Nieuwmarkt,New King,,,,1012AV,,,,,,,,,Zeedijk 115,,,,,,,,,,,,,,,,,chinese,,,,,NL,,,,,,,,,,4.90028,,,,,,,,,,,,,11:00-22:30 daily,,,,,,http://www.newking.nl,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 625 2180,,restaurant,,,,€15-20,,,Dinner,3 star,,,,,,
1,,,,Binnen Bantammerstraat,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,OCHA,Amsterdam,,,,,,,"This used to be just the little ""Thai snackbar around the corner"", but since a raving review in the local newspaper Het Parool, big crowds are waiting in line to get seated during dinnertime. The scenery is simple and the restaurant is very small and cramped. However, the hype is all about the food, which is absolutely mouth-watering. They have the usual Thai fare, but the dish to go for is the massaman curry, their specialty.",52.37404,,,,,,", , , X, X, , , X, X, , yes: 2234, limited: 983, no: 881",,,,,no,,,Metro Nieuwmarkt,O-Cha,,,,,yes,,,,,,,,Binnen Bantammerstraat 1,,,,,,,,,,,,,,,,,thai,,,,,,,,,,,,,,,4.90185,,yes,,,,,,,,,,,Tu-Su 16:00-22:30,,,,,,,,,,,,,,,,,,,,,,Tu-Su 16:00-22:00,,,,eat,,,,,,,+31 20 625 9958,,restaurant,,,,€15,,,Dinner,3 star,,,,,,
49,,,,Warmoesstraat,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Pasta Pasta,Amsterdam,,,,,,,"Serves delicious pastas, made just as you want them. Choose a sauce, topping and pasta for a tasty, but well-priced meal.",52.3753879,,,,BAG,,", , , , X, X, wlan: 431, yes: 64, no: 20, X, , , , X",,,,,,,2014-02-11,Metro Centraal Station,Pasta Pasta,,,,1012HW,,,,,,,,,Warmoesstraat 49,,,,,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,4.8983495,,,,,,,,,,,,,Su-Th 11:00-01:00 F Sa 11:00-03:00,,,,,,https://www.facebook.com/pages/Pasta-Pasta-Amsterdam/170100713173330,,,wlan,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 331 1199,,restaurant,,,,€4.90,,https://pasta-pasta.nl,Dinner,No,,,,,,
26,,,,Oudebrugsteeg,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Rapper,Amsterdam,,,,,,,Offers delicious sandwiches in freshly baked wraps and salads with a selection of home sauces. Prices vary from €3.95 for vegetarian wrap to €5.95 for Black-Angus Entrecôte wrap.,52.37604,,,,BAG,,", , , , X, X, , ",,,,,,,2014-02-11,Tram/Metro Centraal Station,De Kroon,,,,1012JP,,,,,,,,,30 Oudebrugsteeg,,,,,,,,,,,,,,,,,,,,,,,,cannabis,,,,,,,,4.89597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,,,,,"- Vegetarian wrap: €3.95
- Black-Angus Entrecôte wrap: €5.95",,,Lunch,No,,,,,,
23,,,,Peperstraat,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Greetje,Amsterdam,,,,,,,"Traditional Dutch, alongside French classics. Located in an historic building on a quiet side street near Central Station; it's off the beaten track so most of the diners are local. Open 6 days a week (not Mondays); a reservation is usually necessary.",52.371581,,,,BAG,,", , , , X, X, X, , , yes: 2234, limited: 983, no: 881",,,,,yes,,2014-03-24,,Greetje,,,,1011TJ,,,,,,,,,Peperstraat 23-25,,,,,,,,,,,,,,,,,Dutch_French,,,,,,,,,,,,,,,4.907678,,,,,,,,,,,,,,,,,,,http://www.restaurantgreetje.nl,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 779-7450,,restaurant,,,,,,,Dinner,No,,,,,,
291B,,,,Spuistraat,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Kantjil & de Tijger,Amsterdam,,,,,,,"Great spices and meat dishes, Indian/Indonesian food. Try the Nasi Goreng Rames.",52.36924,,,,BAG,,", , , , X, X, X, , , , X, yes: 2234, limited: 983, no: 881",,,,,yes,,2014-02-11,,Kantjil & De Tijger,,,,1012VS,,,,,,,,,Spuistraat 291,,,,,,,,,,,,,,,,,indonesian,,,,,,,,,,,,,,,4.88909,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,restaurant,,,,,,https://kantjil.nl,Dinner,No,,,,,,
4,,,,Jodenbreestraat,,,,,,,Rembrandt House,,,,,Amsterdam/Binnenstad,,,,Rembrandthaus,,,Rembrandt Corner,Amsterdam,,,,,,,The house where Rembrandt van Rijn lived.,52.369426,,Дом-музей Рембрандта,,,,", , , , X, , X, , yes: 82, no: 18, EUR 24 (2 adults, camper): 2, first hour and restaurant free; €2/hour;€8/day;€5/extra night: 1, X, , , , , , , , , X, , , , X, yes: 2234, limited: 983, no: 881, , , , , ",nl:Rembrandthuis,,Historical Museum,,limited,,,,Rembrandthuis,,,Museum not fully accessible - but the exhibitions are accessible by lift,1011NK,,,,,,,,,Jodenbreestraat 2,,,"Das Museum ist nicht überall barrierefrei;die Ausstellungen sind mit dem Aufzug erreichbar. Allerdings ist das alte Haus von Rembrandt nur über enge, steile Wendeltreppen erreichbar, wie sie im 17. Jahrhundert üblich waren.",,Q277316,,,,,2021-08-17,,,,,2024-02-16,,,,,,,,伦勃朗故居,,,Category:Rembrandt House Museum,,,,,,4.901157,yes,,,yes,Rembrandthaus,,,,,,,,,,,,,,,Rembrandt-museet,,,,,Музей Рембрандта,,,,Rembrandthuis,,,,,,Tu-Su 10:00-18:00,,,,eat,,,,,,,+31 20 520 0400,,,,,,,museum,https://www.rembrandthuis.nl/,This description does not specify a type of meal.,No,,,,,,
15,,,,Jodenbreestraat,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Tony's NY City Bagels,Amsterdam,,,,,,,"Oversized cups of coffee, muffins and bagels. Muffins, brownies, giant cookies, cheesecake and bagels spread with various toppings are served at reasonable prices to a clientèle that is a mix of locals and tourists. American themed. There are 3 locations in the city.",52.369082,,,,BAG,,", , , , X, X, yes: 217, no: 4, X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, , , , yes: 72, no: 22, unisex: 2, , yes: 2234, limited: 983, no: 881",,,,,limited,,2014-03-24,,Tony's New York City Bagels,,,,1011NG,,,,,,,,,Jodenbreestraat 15,,,,,,,,,,,,,,yes,,,american,,,,,,,,,,,,,,,4.903025,yes,,,,,,,,,,,,,,,,,yes,http://www.tonysnycitybagels.nl,,,,,,,yes,,,,,,,,,Mo-Fr 08:00-18:00; Sa 08:30-18:00; Su 09:00-13:00,,,,eat,,,,,,,+31 20 421 5930,,cafe,,,,,,,Breakfast,No,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,&Samhoud Places,,,,,,,,"This modern place was recently awarded with 2 Michelin stars, making it one of only 2 restaurants in Amsterdam to claim that recognition. Excellent service, high quality, modern cooking and (although perhaps subject to taste) a contemporary design interior. Wednesdays to Sundays it also serves lunch. Closed on Mondays. Call ahead.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oosterdokskade 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.samhoudplaces.com,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 260-2094,,,,,,€130 for 3 courses,,,Lunch,2 start,,,,,,
457,,,,Singel,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Blue,Amsterdam,,,,,,,"The selling point of this cafe is its 360 degrees view over Amsterdam. Its interior is minimalist and stylish. A great place to have a Dutch cup of coffee while taking in the views. Unfortunately, it's only open at daytime as evenings are reserved for private events.",52.367425,,,,BAG,,", , , , , X, , , X, , , X, , X, yes: 2234, limited: 983, no: 881, , ",nl:Kalverpassage,,,,yes,,2014-02-11,"tram 4, 9, 16 or 24 to Muntplein",Kalverpassage,,,,1012WP,,,,,,,,,"3F, Kalvertoren, Singel 457",,,,,Q2596789,,,,,,,1997,,,,,,,,,,,,mall,,,,,,,,4.891445,yes,,,,,,,,,,,0363100012165086,"M 11:00-18:30, Tu W F Sa 10:00-18:30, Th 10:00-21:00, Su 12:00-18:30",,,,,,http://www.blue-amsterdam.nl,,,,,yes,,,,,,,,,,,,,,,drink,,,,,,,+31 20 427-3901,,,,,Kalvertoren,,,https://www.kalverpassage.nl,,,,,,,Coffee,Nothing.
20,,,,Nieuwe Doelenstraat,,,,,,,,,,,,Amsterdam/Binnenstad,,,no,,,,De Jaren,Amsterdam,,,,,,,"A minimal art-deco interior next to Hotel d'Europe and a great view of where all the main canals come together (climb the stairs to the upper floor - the view is better and the crowds surprisingly thinner). Food is middling and on the pricy side, but it's a nice place to sip a cup of coffee or tea and read a newspaper.",52.36803,,,,,,", , , , X, , wlan: 431, yes: 64, no: 20, , X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, X, yes: 2234, limited: 983, no: 881, , ",nl:De Jaren,,,,no,,,"tram 4, 9, 14, 16 or 24 to Muntplein",De Jaren,,,,1012CP,,,,,,,,,Nieuwe Doelenstraat 20-22,,,,,Q28656899,,,,,,,,,,,,,,,,,,,,,,,,,,,4.89524,,yes,,,,,,,,,,,,,,,,,http://www.cafedejaren.nl/,,,yes,,,,yes,,,,,,,,,Mo-Su 09:00-23:00,,,,drink,,,,,,,+31 20 625-5771,,restaurant,,,,Price: Pricy,,https://www.cafedejaren.nl,,,,,,,Coffee or tea,This description does not provide enough information to identify a specific type of music.
124,,,,Valkenburgerstraat,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Filter,Amsterdam,,,,,,,"Small eco-friendly coffeebar situated in the lobby of hotel Ecomama. Serves great coffee, breakfast and a small selection of sweet and savoury treats. Also organic tea, juice and the best grilled-cheese sandwiches. Have a relaxed morning on the sunny terrace or enjoy art by starting Dutch artists.",52.36971,,,,BAG,,", , , , , X, , , , , X",,,,,,,2017-12-30,"tram 14, 9 or metro 51, 53, 54 to Waterlooplein",Ecomama,,,,1011NA,,,,,,,,,Valkenburgerstraat 124,,,,,,info@filteramsterdam.nl,,,,,,,,,,,,,,,,NL,,,,,,,,,,4.90692,,,,,,,,,,,,,8:00-17:00,,,,,,http://www.filteramsterdam.nl,,,,,,,,,,,,,,,,,,,,drink,,,,,,,+31 20 770 9529,,,,,,,hostel,https://www.ecomamahotel.com,,,,,,,"Coffee, Tea",Background music or ambient music
4,,,,Dijksgracht,,,,,,,,recommended,,,,Amsterdam/Binnenstad,,,,,,,Hannekes Boom,Amsterdam,,,,,,,"One of Amsterdam's hidden secrets, Hannekes Boom is a cosy, somewhat ramshackle, bar with a waterfront along the IJ. It's a great place to just hang out and have a beer. Not for clubbers, but for those looking for a relaxing underground atmosphere and live music. It is centrally located, but off the tourist path, so it has a local feel to it. Outdoor seating is available, but you have to order your drinks inside. If you want to eat, make a reservation in advance (though the food is nothing special).",52.37626,,,,BAG,,", , , , X, X, X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, , yes: 36, recommended: 14, required: 8, no: 4, , , X, yes: 2234, limited: 983, no: 881",,,,,limited,,2014-03-24,"tram or metro to Centraal Station, then walk about 10 min eastwards along Oosterdokskade, pass the library and cross the bridge",Hannekes Boom,,,,1019BS,,,,,,,,,Dijksgracht 4,,,,,,,,,,,,,,,,,international,,,,,,,,,,,,,,,4.91155,,,,,,,,,,,,,"Su-Th 11:00-01:00, F Sa 11:00-03:00",,,,,,http://www.hannekesboom.nl/,,,,,,,yes,,,,,,,,,"Mo-Th,Su 11:00-01:00; Fr-Sa 11:00-03:00",,,,drink,,,,,,,+31 20 419 9820,,restaurant,,,,,,https://hannekesboom.nl/,,,,,,,Beer,"Live music in a cozy, underground atmosphere typically suggests a focus on indie music or acoustic performances."
,,,,,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Brouwerij de Prael,,,,,,,,"A brewery, tasting room and beer shop all in one.",52.37534,,,,,,"X, X",,,,,,,,tram or metro Centraal Station,"Brouwerij ""De Prael""",,,,,,,,,,,,,Oudezijds Voorburgwal 26-30,,,,,,boekingen@deprael.nl,,,,,,,,,,,,,,,,,,,,,,,,,,4.89964,,,,,,,,,,,,,"Beer shop 12:00-19:00, tasting room Tu-Sa 12:00-24:00, Su 12:00-23:00",,,,,,http://deprael.nl,,,,,,,,,,,,,,,,,,,,drink,,,,,,,+31 20 408-4469,,bar,,,,"Brewery tour €7,50 or €16,50, beer tasting with four beers €10",,,,,,,,,Beer,"I'm sorry, I cannot identify the type of music based on that description."
3,,,,Raamsteeg,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Cracked Kettle,Amsterdam,,,,,,,"This beer, wine, and spirits shop carries independent, unique, and rare bottles. The staff are friendly, but the space is quite confined and obtaining bottles from the very top shelves requires assistance and a dust rag.",52.37017,,,,BAG,,", , , , X, X, , , yes: 2234, limited: 983, no: 881",,,,,no,,2014-02-11,"tram 1, 2 or 5 to Spui",Scissorhands,,,,1012VZ,,,,,,,,,Raamsteeg 3,,,,,,,,,,,,,,,,,,,,,,,,hairdresser,,,,,,,,4.88870,,,,,,,,,,,,,12:00-22:00 daily,,,,,,http://www.crackedkettle.com,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,,,The description is indicating a wine and spirits store.,Nothing
