addr:housenumber,addr:street,name:en,reservation,memorial,title,lgbtq,brand,description,latitude,brand:wikipedia,common_tags,wikipedia,image,wheelchair,checkIn,name,wheelchair:description,addr:postcode,diet:vegan,address,checkOut,note,takeaway,indoor_seating,cuisine,beauty,shop,wikimedia_commons,contact:website,longitude,toilets:wheelchair,diet:vegetarian,fee,hours,stars,changing_table,toilets,url,internet_access,alt,building,outdoor_seating,smoking,diet:gluten_free,opening_hours,type,phone,amenity,old_name,price,tourism,website,amenity,brand,check_date,cuisine,name,opening_hours,shop,meal,Micheline,category,Service,room_facilities,accommodation_type,drink type,music type,Ambiental,price range,private_bath,air_conditioning,bath,balcony,view,kitchen,tv,bed_number,size
,,,,,Brouwerij de Prael,,,"A brewery, tasting room and beer shop all in one.",52.37534,,,,,,,,,,,Oudezijds Voorburgwal 26-30,,,,,,,,,,4.89964,,,,"Beer shop 12:00-19:00, tasting room Tu-Sa 12:00-24:00, Su 12:00-23:00",,,,http://deprael.nl,,,,,,,,drink,+31 20 408-4469,,,"Brewery tour €7,50 or €16,50, beer tasting with four beers €10",,,,,,,,,,,,,,,,Beer,None,Casual,"Based on the price ranges provided:

- Brewery tour:
  - €7,50: Cheap
  - €16,50: Medium

- Beer tasting with four beers:
  - €10: Medium

Therefore, the overall categorization would be:

- Brewery tour: Medium
- Beer tasting with four beers: Medium",,,,,,,,,
,,,,,Cracked Kettle,,,"This beer, wine, and spirits shop carries independent, unique, and rare bottles. The staff are friendly, but the space is quite confined and obtaining bottles from the very top shelves requires assistance and a dust rag.",52.37017,,,,,,,,,,,Raamsteeg 3,,,,,,,,,,4.88870,,,,12:00-22:00 daily,,,,http://www.crackedkettle.com,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,Beer,n/a,Intimate,,,,,,,,,,
,,,,,De Bierkoning,,,"Not a café, but a 'supermarket' specialized in beer. It has over a thousand beers, about half of it Dutch.",52.37229,,,,,yes,,De Bierkoning,,,,Paleisstraat 125,,,,,,,alcohol,,,4.88987,,,,,,,,http://www.debierkoning.nl/,,,,,,,Mo-Sa 11:00-19:00; Su 13:00-18:00,drink,+31 20 625-2336,,,,,https://bierkoning.nl/,,,,,De Bierkoning,Mo-Sa 11:00-19:00; Su 13:00-18:00,alcohol,,,,,,,beer,None,Casual,,,,,,,,,,
,,,,,In De Wildeman,,,"A very well stocked beer café, or actually beer tasting room (bierproeflokaal) in the centre of the inner city. 17 beers (usually from various countries) and a cider on draught, and about 250 different bottled beers offered. There is no music played, which makes for a very friendly and talkative atmosphere, and it has a separate non-smoking room.",52.37617,,,,,,,,,,,Kolksteeg 3,,,,,,,,,,4.89513,,,,,,,,http://www.indewildeman.nl/,,,,,,,,drink,+31 20 638-2348,,,,,,,,,,,,,,,,,,,beer,None,Casual,,,,,,,,,,
,,,,,Wynand Fockink,,,"Wynand Fockink is a distillery that started in 1679. They offer distillery tours, but you must reserve at least a week in advance as they fill up quickly. It is also a tasting room and a liquor store. They have numerous liquors, brandies, and ''jenevers'' and encourage you to try them all. It is traditional to stoop and sip the first drink and not spill. Great liquors, and a good time in the back alleys of Amsterdam.",52.37224,,,,,,,,,,,Pijlsteeg 31,,,,,,,,,,4.89537,,,,,,,,http://www.wynand-fockink.nl/,,,,,,,,drink,+31 20 639-2695,,,,,,,,,,,,,,,,,,,liquor,Jenever,Intimate,,,,,,,,,,
,,,,,Belgique,,,"One of the smallest bars in Amsterdam, there is seating for at most 15 people. Specialising in Belgian beers, extensive menu that includes some hard to find beers on tap. This place is smoke friendly so don't be surprised to see people rolling joints as they drink.",52.37434,,,,,,,,,,,Gravenstraat 2,,,,,,,,,,4.89304,,,,14:00-01:00 daily,,,,http://cafe-belgique.nl,,,,,,,,drink,+31 20 625-1974,,,,,,,,,,,,,,,,,,,Beer,Bar,Intimate,,,,,,,,,,
,,,,,Cuba,,,"Great bar, really nice atmosphere, close to the Red Light District with a nice terrace in the summer. Selection of cheap cocktails and long island ice tea.",52.37268,,,,,,,Café Cuba,,,,Nieuwmarkt 3,,,,,,,,,,4.90106,,,,,,,,,,,,,,,,drink,,cafe,,,,,cafe,,,,Café Cuba,,,,,,,,,cocktail,Bar,Casual,,,,,,,,,,
,,,,,Gollem,,,"A special beer café, serving many beers, especially from Belgium, Germany, Czech Republic and other countries.",52.37029,,,,,,,,,,,Raamsteeg 4,,,,,,,,,,4.88869,,,,,,,,http://www.cafegollem.nl/,,,,,,,,drink,+31 6 5378-0273,,,,,,,,,,,,,,,,,,,Beer,Beer,Casual,,,,,,,,,,
,,,,,Katoen,,,Close to the southern part of the Canal District. Alternative music and cosy atmosphere also in the evenings.,52.36782,,,,,,,,,,,Oude Turfmarkt 153,,,,,,,,,,4.89408,,,,,,,,http://cafekatoen.nl/en,,,,,,,,drink,+31 20 626-2635,,,,,,,,,,,,,,,,,,,Beer,Alternative,Intimate,,,,,,,,,,
,,,,,Molly Malones Irish Pub,,,"Authentic Irish pub with food. Mix of expatriates, locals and tourists, friendly staff. Situated on a canal off the Zeedijk, close to Centraal Station and Warmoesstraat. Open every night, live music in the week-ends and large-screen television.",52.37612,,,,,,,,,,,Oudezijds Kolk 9,,,,,,,,,,4.90148,,,,,,,,http://www.mollyinamsterdam.com,,,,,,,,drink,+31 20 624-1150,,,,,,,,,,,,,,,,,,,Beer,Irish folk.,Casual,,,,,,,,,,
,,,,,Schuim,,,"The super comfy cafe is a great place to spend entire rainy days at a time. It heats up quite a bit at night. Pot smoking seems to be tolerated even though Schuim is definitely ''not'' a ""coffeeshop"".",52.37209,,,,,yes,,Schuim,,,,Spuistraat 189,,,,,,,,,,4.88963,,,,,,,,,,,,,outside,,Su-Th 12:00-01:00; Fr-Sa 12:00-03:00,drink,+31 20 638-9357,pub,,,,,pub,,,,Schuim,Su-Th 12:00-01:00; Fr-Sa 12:00-03:00,,,,,,,,Coffee,Jazz,Casual,,,,,,,,,,
,,,,,Speijk,,,"Awesome bar with lost of fun, artsy crazy locals. Various DJ play different styles. Open till late in the morning. Best place to meet laid-back and awesome Amsterdammers!!",52.37182,,,,,no,,Scheltema,,,,Nieuwesijdsvoorburgwal 260,,,,,,,,,,4.89033,,,,,,,,,,,,,,,,drink,,cafe,,,,,cafe,,,,Scheltema,,,,,,,,,Beer,Electronic,Chic,,,,,,,,,,
,,,,,The Tara Irish Pub,,,"Quite a large Irish pub, but it feels homey and cosy. The crowd is fairly mixed with ex-pats, tourists and the occasional local student. Two pool tables are available. Bar food is served, but it's rather expensive and portions are small.",52.370349,,,,,,,,,,,Rokin 85-89,,,,,,,,,,4.893094,,,,"Su-Th 11:00-01:00, F-Sa 11:00-03:00",,,,http://www.thetara.com/,,,,,,,,drink,+31 20 421-2654,,,,,,,,,,,,,,,,,,,Beer,Irish Folk,Intimate,,,,,,,,,,
,,,,,Bitterzoet,,,"This placed used to be alternative, but changed ownership and is now more hip hop and R&B oriented. Check their agenda to see what they're doing.",52.37739,,,,,,,,,,,Spuistraat 2,,,,,,,,,,4.89414,,,,,,,,http://www.bitterzoet.com,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,Nothing,Hip hop,Chic,,,,,,,,,,
,,,,,Winston Kingdom,,,Music venue and nightclub in the red light district.,52.37387,,,,,,,,,,,Warmoesstraat 131,,,,,,,,,,4.89611,,,,,,,,http://www.winston.nl,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,Beer,Nightclub,Intimate,,,,,,,,,,
,,,,,420 Cafe,,,Known for their low prices.,52.37593,,,,,,,420 Cafe,,,,Oudebrugsteeg 27,,,,,,,cannabis,,,4.89592,,,,,,,,http://www.420cafe.com,,,,,,,,drink,+31 20 623-4848,cafe,,,,,cafe,,,,420 Cafe,,cannabis,,,,,,,soft drinks,Discount,Casual,,,,,,,,,,
,,,,,Abraxas,,,,52.37211,,,,,,,Abraxas,,,,Jonge Roelensteeg 12-14,,,,,,,cannabis,,,4.89122,,,,10:00-01:00 daily,,,,http://www.abraxas.tv,,,,,,,Mo-Su 08:00-01:00,drink,+31 20 625-5763,,,,,https://www.abraxas.tv,,,,,Abraxas,Mo-Su 08:00-01:00,cannabis,,,,,,,soft drink,Classical,Family-friendly,,,,,,,,,,
,,,,,Bluebird,,,One of the best selections of pot in Amsterdam.,52.36994,,,,,limited,,Bluebird Coffeeshop,,,,Sint Antoniesbreestraat 71,,,yes,,coffee_shop,,,,,4.90085,,,,09:30-01:00 daily,,,,http://www.coffeeshopbluebird.nl/,wlan,,,,separated,,Mo-Su 09:30-01:00,drink,+31 20 622-5232,cafe,,,,http://www.coffeeshopbluebird.nl/,cafe,,,coffee_shop,Bluebird Coffeeshop,Mo-Su 09:30-01:00,,,,,,,,beer,None,Casual,,,,,,,,,,
,,,,,De Dampkring,,,"Bought out Pink Floyd and renovated it. The shop was featured in a scene in Ocean's Twelve. Very decent hashish (""Rifman"" products), rather high prices. Has won the Cannabis Cup numerous times.",52.36796,,,,,,,De Dampkring,,,,Handboogstraat 29,,,,,,,,,,4.89034,,,,10:00-01:00 daily,,,,,,,,,,,Mo-Su 10:00-01:00,drink,+31 20 638-0705,,,Price: Not available,,http://dampkring-coffeeshop-amsterdam.nl,,,,,De Dampkring,Mo-Su 10:00-01:00,,,,,,,,Beer,Rock,Chic,"Since the price is not available, I am unable to categorize the place as cheap, medium, or expensive based on the price range. If you have the specific price, please provide it so I can give you the appropriate category.",,,,,,,,,
,,,,,The Grasshopper,,,"On the edge of the Red Light District, has an upper-floor bar.",52.37546,,,,,,,The Grasshopper,,,,Nieuwezijds Voorburgwal 59,,,,,,,,,,4.89747,,,,"Su-Th 08:00-01:00, F Sa 07:00-01:00",,,,http://grasshopper.nl,,,,,,,,drink,,restaurant,,,,https://www.thegrasshopper.nl,restaurant,,,,The Grasshopper,,,,,,,,,cocktail,Jazz,Chic,,,,,,,,,,
,,,,,Green House,,,Usually pretty crowded but when warm or if you can get a seat definitely one of the nice coffeeshops near the Red Light District. Also has a bar next door.,52.37146,,,,,limited,,Green House,,,,Oudezijds Voorburgwal 191,,,yes,,,,cannabis,,,4.89574,,,,09:00-01:00 daily,,,,http://greenhouse.tm,wlan,,,,no,,Mo-Su 09:00-01:00,drink,+31 20 627-1739,,,,,https://www.greenhouse.org/,,,,,Green House,Mo-Su 09:00-01:00,cannabis,,,,,,,Coffee,Jazz,Casual,,,,,,,,,,
,,,,,Hill Street Blues,,,Lively atmosphere but buy cannabis elsewhere.,52.37536,,,,,no,,Hill Street Blues,,,,Warmoesstraat 52a,,,,,,,,,,4.89812,,,,09:00-01:00 daily,,,,http://www.hill-street-blues.nl,,,,,,,Su-Th 12:00-01:00; Fr-Sa 12:00-03:00,drink,,bar,,,,https://www.hillstreetblues.com/,bar,,,,Hill Street Blues,Su-Th 12:00-01:00; Fr-Sa 12:00-03:00,,,,,,,,nothing,Reggae,Casual,,,,,,,,,,
,,,,,Homegrown Fantasy,,,,52.37497,,,,,,,,,,,Nieuwezijds Voorburgwal 87a,,,,,,,,,,4.89222,,,,M-Th 12:00-23:00 F-Su 12:00-24:00,,,,http://www.homegrownfantasy.com,,,,,,,,drink,+31 20 627-5683,,,,,,,,,,,,,,,,,,,wine,Classical,Romantic,,,,,,,,,,
,,,,,Kadinsky,,,"It looks completely different from before, and now has three floors with a slick minimalist design.A great place to smoke your goods, and actually serves a good cup of coffee too.",52.37031,,,,,no,,Kadinsky Coffeeshop,,,,Rosmarijnsteeg 9,,,,,,,,,,4.88945,,,,10:00-01:00 daily,,,,,,,,,,,,drink,+31 20 624-7023,cafe,,,,,cafe,,,,Kadinsky Coffeeshop,,,,,,,,,Coffee,Ambient,Chic,,,,,,,,,,
,,,,,Bob's Youth Hostel,,,,52.37574,,,,,no,,Bob's Youth Hostel,,,,Nieuwezijds Voorburgwal 92,,,,,,,,,,4.89248,,,,,,,,http://www.bobsyouthhostel.nl/,,,,,,,,sleep,+31 20 623-0063,,,"€70, dorm €22 per person",,https://www.bobsyouthhostel.nl,,,,,Bob's Youth Hostel,,,,,,,,,,,,,,,,,,,,,
,,,,,Bulldog,,,"Friendly hostel in the heart of the Red Light District. A coffeeshop is conveniently located on the ground floor, this is also where you get your breakfast.",52.372547,,,,,,,,,,,Oudezijds Voorburgwal 220,,,,,,,,,,4.896184,,,,,,,,http://www.bulldog.nl,,,,,,,,sleep,+31 20 620-3822,,,"Breakfast, sheets, shower and a locker starting at €22.",,,,,,,,,,,,,,"- Private bath
- Air conditioning
- TV
- Number beds: Not specified
- Size: Not specified",Hostel,,,,Cheap,No,Nothing,Nothing,Nothing,City view,No,Nothing,Nothing,Nothing
,,,,,De Oranje Tulp,,,,52.37608,,,,,,,De Oranje Tulp,,,,Damrak 32,,,,,,,,,,4.89658,,,,,,,,http://www.oranjetulp.nl/,,,,,,,,sleep,+31 20 428-1618,,,€50,,,,,,,De Oranje Tulp,,,,,,,,,,,,,,,,,,,,,
,,,,,Durty Nellys Inn,,,"Dorms are clean and the beds comfortable. The Irish pub downstairs gives discounts to people staying in the hostel (€3.5 for a pint of Amstel, €6 for a burger and chips). Breakfast 09:00-11:00. No common area apart from the bar itself.",52.37417,,,,,,,Durty Nellys Inn,,,,Warmoesstraat 117,,,,,,,,,,4.89667,,,,,,,,http://www.durtynellys.nl/,wlan,,,,,,Su-Th 09:00-01:00; Fr-Sa 09:00-03:00,sleep,+31 20 638-0125,,,dorm €17 per person,,https://durtynellys.nl/Hostel,,,,,Durty Nellys Inn,Su-Th 09:00-01:00; Fr-Sa 09:00-03:00,,,,,Clean,"- Beds (multiple)
- Common area (Irish pub)
- Discounts at the pub
- Breakfast
- Clean dorms",Hostel,,,,Cheap,Nothing,Nothing,Nothing,No,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,Flying Pig Downtown,,,"The ""Downtown"" branch, as opposed to the ""Uptown"" in Zuid, has more of a party vibe. Both hostels are known for their laid-back atmosphere, bars and indoor smoking areas. Free extras, check out the facility page on their website.",52.37669,,,,,,,,,,,Nieuwendijk 100,,,,,,,,,,4.89632,,,,,,,,http://www.flyingpig.nl,,,,,,,,sleep,+31 20 420-6822,,,"€70, dorm €14 per person",,,,,,,,,,,,,,"Based on the description, possible room facilities may include:
- Indoor smoking areas
- Bars
- Laid-back atmosphere
- Free extras (as mentioned on their website)",Hostel,,,,Cheap,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,Hotel Beursstraat,,,"Simple and clean hotel, mostly visited by (young) people who are looking for an inexpensive accommodation.",52.37506,,,,,,,,,,,Beursstraat 9,,,,,,,,,,4.89710,,,,,,,,http://www.hotelbeursstraat.nl,,,,,,,,sleep,+31 20 626-3701,,,,,,,,,,,,,,,,Clean,"- Private bath
- Air conditioning
- TV
- Possibly multiple beds
- Small in size",Hostel,,,,,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,No,Nothing,Nothing
,,,,,Hotel Brian,,,"Very basic hotel, but breakfast and internet included.",52.37638,,,,,,,,,,,Singel 69,,,,,,,,,,4.89182,,,,,,,,http://www.hotelbrian.com/,,,,,,,,sleep,+31 20 624-4661,,,,,,,,,,,,,,,,,"- Breakfast included
- Internet included",Hotel,,,,,Nothing,Nothing,Nothing,No,Nothing,No,Nothing,Nothing,Nothing
,,,,,Hotel Tamara,,,"Cheap ""hotel"" in a great location with basic clean rooms.",52.37486,,,,,,,Ponte Vecchio,,,,Nieuwezijds Voorburgwal 144,,,,,,,,,,4.89141,,,,,,,,,,,,,,,,sleep,+31 20 624-2484,restaurant,,"€49, dorm €23 per person",,,restaurant,,,,Ponte Vecchio,,,,,,Clean,"- Room facilities: Private bath, Air conditioning 
- Other possible facilities: TV, Number beds, Size",Hotel,,,,Cheap,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,Intersail Hostel Christina,,,"A floating hostel. Small cabins, bedlength is 1.90 m, but great staff and a nice spacious sun deck. Breakfast, sheets, towels are included in the price. Shared shower and toilet. Four person cabins are better to be used for only three adults. Don't take too much luggage in these cabins.",52.373169,,,,,,,,,,,"Stijger 2, Oosterdok",,,,,,,,,,4.909985,,,,,,,,http://www.intersail.nl/2009drijvendhotelEng.php,,,,,,,,sleep,+31 6 5478-5934,,,"4 bed private from €22,50-€27,50 per bed per night. 2 and 3 bed private from €25-€30,- per bed per night",,,,,,,,,,,,,Friendly staff,"- Bedlength: 1.90m
- Shared shower and toilet
- Breakfast included
- Sheets and towels included
- Small cabins
- Spacious sun deck
- Cabins for four persons can be better utilized by three adults
- Limited luggage space in cabins.",Hostel,,,,Cheap,No,Nothing,No,Nothing,Nothing,No,No,4,Small
,,,,,Shelter City Christian Hostel,,,"An alcohol and drug-free Christian youth hostel right at the Red Light District. Single-sex dormitories, including breakfast, bed linen.",52.37235,,,,,,,,,,,Barndesteeg 21,,,,,,,,,,4.89902,,,,,,,,http://www.shelter.nl,,,,,,,,sleep,+31 20 624-4717,,,dorm €17-19 per person,,,,,,,,,,,,,Clean,"- Single-sex dormitories
- Bed linen
- Breakfast",Hostel,,,,Cheap,No.,Nothing,No,No,Nothing,No,No,Nothing,Nothing
,,,,,St Christophers,,,"Part hostel, part hotel. Each room is designed by local Dutch artists.",52.37396,,,,,,14:00,,,,,Warmoesstraat 129,11:00,,,,,,,,,4.89637,,,,,,,,http://www.st-christophers.co.uk/amsterdam-hostels,,,,,,,,sleep,+31 20 623-1380,,,€44-63,,,,,,,,,,,,,,"Possible facilities: Private bath, Air conditioning, View, TV",Hotel,,,,Cheap,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,Stayokay Stadsdoelen,,,"Stayokay operates a network of 27 hostels in the Netherlands, and is the Dutch affiliate of Hostelling International. A little smaller than Stayokay Vondelpark, this location does not take groups. Free WiFi and pay internet terminals. Free security lockers are provided in the hallways outside the dorms.",52.36902,,,,,,"07:30, rooms available at 14:00",,,,,Kloveniersburgwal 97,10:30,,,,,,,,,4.89732,,,,,,,,http://www.stayokay.com/stadsdoelen,,,,,,,,sleep,+31 20 624-6832,,,"dorms €17+, private rooms €40+",,,,,,,,,,,,,,"- Free WiFi
- Pay internet terminals
- Free security lockers
- Dorm rooms (no group bookings)
- Private bath: Not mentioned
- Air conditioning: Not mentioned
- Bath: Not mentioned
- Balcony: Not mentioned
- View: Not mentioned
- Kitchen: Not mentioned
- TV: Not mentioned
- Number of beds: Not mentioned
- Size: Not mentioned",Hostel,,,,Cheap,No.,Nothing,No,No,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,Travel Hotel Amsterdam,,,The hotel is a comfortable 2 star hotel situated only a 5 minute walk from Amsterdam’s Central Station.,52.374845,,,,,,14:00,Travel Hotel Amsterdam,,,,Beurstraat 23,11:00,,,,,,,,,4.896689,,,,,,,,http://www.travelhotel-amsterdam.com/,,NH,,,,,,sleep,+31 20 626 65 32,,,,,http://www.travelhotel-amsterdam.com,,,,,Travel Hotel Amsterdam,,,,,,,"- Location: 5 minute walk from Amsterdam's Central Station
- Comfortable
- 2 star hotel",Hotel,,,,,Nothing,Nothing,Nothing,Nothing.,City view,Nothing,Nothing,Nothing,Nothing
,,,,,White Tulip Hostel,,,"Mostly dorms, but there are also a few private rooms available. Really a basic crash-pad, but quiet and relaxed due to their 'No large groups' policy.",52.37468,,,,,,,,,,,Warmoesstraat 87,,,,,,,,,,4.89735,,,,,,,,http://www.wittetulp.nl,,,,,,,,sleep,+31 20 625-5974,,,dorm €20 per person,,,,,,,,,,,,,,"- Private rooms available
- Quiet atmosphere
- No large groups policy",Hostel,,,,Cheap,Nothing,Nothing,No,No,Nothing,No,No,Nothing,Nothing
